created_date,complaint_type,borough,descriptor,latitude,longitude
2025-05-08 18:52:31,Noise - Street/Sidewalk,MANHATTAN,Loud Talking,40.7292083436677,-73.98913260530068
2025-05-08 18:52:03,Non-Emergency Police Matter,STATEN ISLAND,Other (complaint details),40.62411874150485,-74.16348202565398
2025-05-08 18:52:03,Illegal Parking,BROOKLYN,Blocked Sidewalk,40.68364302931577,-74.00030286766025
2025-05-08 18:52:02,Illegal Parking,BRONX,Posted Parking Sign Violation,40.89262078580666,-73.8549657662461
2025-05-08 18:51:58,Illegal Parking,BRONX,Posted Parking Sign Violation,40.88713601118417,-73.90407679443132
2025-05-08 18:51:49,Abandoned Vehicle,BROOKLYN,With License Plate,40.65427112095146,-73.91658947501637
2025-05-08 18:51:49,Noise - Vehicle,QUEENS,Car/Truck Music,40.65569653648513,-73.74043904105544
2025-05-08 18:51:48,Illegal Parking,STATEN ISLAND,Blocked Sidewalk,40.6177868950873,-74.16512344556924
2025-05-08 18:51:39,Standing Water,BRONX,Puddle in Ground,40.853074109285494,-73.88301213649171
2025-05-08 18:51:37,Homeless Person Assistance,MANHATTAN,Non-Chronic,40.72340051149166,-73.98993807355491
2025-05-08 18:51:10,Missed Collection,BROOKLYN,Compost,40.64536708436615,-74.00170445503802
2025-05-08 18:51:06,Drug Activity,QUEENS,Use Outside,40.72195913199264,-73.80969682426189
2025-05-08 18:51:03,Illegal Parking,QUEENS,Commercial Overnight Parking,40.670958159912786,-73.75446037442168
2025-05-08 18:51:02,HEAT/HOT WATER,MANHATTAN,ENTIRE BUILDING,40.81764699886325,-73.93826399791674
2025-05-08 18:50:59,Noise - Helicopter,QUEENS,Other,40.6663791192054,-73.84768610600199
2025-05-08 18:50:57,Maintenance or Facility,BROOKLYN,Grass/Weeds,40.6967327666226,-73.94365194492447
2025-05-08 18:50:30,Noise - Residential,BROOKLYN,Loud Music/Party,40.692048968665816,-73.92264721321447
2025-05-08 18:50:24,Drug Activity,QUEENS,Use Outside,40.71724956934783,-73.80343340538089
2025-05-08 18:50:08,Illegal Parking,QUEENS,Blocked Hydrant,40.75634305344873,-73.9054129678013
2025-05-08 18:50:07,HEAT/HOT WATER,BRONX,ENTIRE BUILDING,40.87298072936801,-73.89977629060543
2025-05-08 18:49:51,Blocked Driveway,QUEENS,No Access,40.76865010368579,-73.86863310125557
2025-05-08 18:49:50,Illegal Parking,QUEENS,Blocked Hydrant,40.7035434615487,-73.835767775874
2025-05-08 18:49:49,UNSANITARY CONDITION,MANHATTAN,MOLD,40.7568817509197,-73.96549287584658
2025-05-08 18:49:19,Violation of Park Rules,BRONX,Biking/Rollerblading off Path,40.8906547093156,-73.89769530262842
2025-05-08 18:49:07,Illegal Parking,BRONX,Posted Parking Sign Violation,40.88932304405143,-73.90026884372377
2025-05-08 18:49:00,Drug Activity,QUEENS,Use Outside,40.71724956934783,-73.80343340538089
2025-05-08 18:48:54,Illegal Parking,QUEENS,Blocked Sidewalk,40.77636929956604,-73.90958363827593
2025-05-08 18:48:43,Noise - Commercial,MANHATTAN,Loud Music/Party,40.73214573479022,-74.00149379140831
2025-05-08 18:48:41,Violation of Park Rules,QUEENS,Unsafe Use of Playground,40.68455668654694,-73.73032467778815
2025-05-08 18:48:39,Noise - Helicopter,BROOKLYN,Other,40.6741882773614,-73.96783208240237
2025-05-08 18:48:29,Noise - Vehicle,BRONX,Car/Truck Music,40.823803633760434,-73.84503502262449
2025-05-08 18:48:11,Noise - Residential,QUEENS,Loud Music/Party,40.70747439502879,-73.79963895275714
2025-05-08 18:48:10,Dirty Condition,QUEENS,Trash,40.75447436734974,-73.90600756340258
2025-05-08 18:48:04,Noise - Street/Sidewalk,BROOKLYN,Loud Music/Party,40.63627531109799,-73.9190367941174
2025-05-08 18:47:48,Noise - Commercial,QUEENS,Loud Music/Party,40.595137849489916,-73.80089783811499
2025-05-08 18:47:38,Non-Emergency Police Matter,STATEN ISLAND,Other (complaint details),40.63553987187577,-74.13371341381661
2025-05-08 18:47:36,Illegal Parking,BROOKLYN,Posted Parking Sign Violation,40.67041014279968,-73.94313345517244
2025-05-08 18:47:17,Damaged Tree,MANHATTAN,Tree Alive - in Poor Condition,40.73170919839887,-74.00547359111708
2025-05-08 18:47:17,Illegal Parking,QUEENS,Blocked Hydrant,40.75634305344873,-73.9054129678013
2025-05-08 18:46:59,Illegal Parking,BROOKLYN,Posted Parking Sign Violation,40.67040737306677,-73.9430829895969
2025-05-08 18:46:58,Illegal Parking,BROOKLYN,Blocked Sidewalk,40.690303228634036,-73.96029513058312
2025-05-08 18:46:45,Dirty Condition,QUEENS,Trash,40.692315102420885,-73.84402081577699
2025-05-08 18:46:23,Illegal Parking,MANHATTAN,Posted Parking Sign Violation,40.7568817509197,-73.96549287584658
2025-05-08 18:46:20,Rodent,BRONX,Rat Sighting,40.84131150094578,-73.88421102349902
2025-05-08 18:46:08,Blocked Driveway,BROOKLYN,No Access,40.60740683290355,-73.97572262474789
2025-05-08 18:46:07,ELECTRIC,BRONX,POWER OUTAGE,40.85653509469761,-73.90046983700206
2025-05-08 18:46:07,UNSANITARY CONDITION,BRONX,MOLD,40.85653509469761,-73.90046983700206
2025-05-08 18:45:54,HEAT/HOT WATER,BRONX,ENTIRE BUILDING,40.850867523657826,-73.91445972179369
2025-05-08 18:45:54,GENERAL,BRONX,COOKING GAS,40.850867523657826,-73.91445972179369
2025-05-08 18:45:23,Vendor Enforcement,BROOKLYN,Food Vendor,40.70218073336258,-73.98965635726152
2025-05-08 18:45:21,Illegal Parking,BROOKLYN,Posted Parking Sign Violation,40.6702993638799,-73.94116890809897
2025-05-08 18:44:18,Illegal Parking,BROOKLYN,License Plate Obscured,40.71373176352286,-73.9664494785069
2025-05-08 18:44:07,General Construction/Plumbing,BROOKLYN,Material Storage - Unsafe,40.61170538890312,-73.95065695433019
2025-05-08 18:43:35,Drug Activity,QUEENS,Use Outside,40.71724956934783,-73.80343340538089
2025-05-08 18:43:22,Noise - Helicopter,QUEENS,News Gathering,40.665839822040894,-73.84669246498086
2025-05-08 18:43:21,Noise - Vehicle,BROOKLYN,Car/Truck Music,40.6551678163122,-73.95416036056795
2025-05-08 18:43:05,Noise - Street/Sidewalk,BROOKLYN,Loud Music/Party,40.63480400671248,-73.9188980648764
2025-05-08 18:43:03,HEAT/HOT WATER,MANHATTAN,ENTIRE BUILDING,40.838245572570884,-73.9373124847709
2025-05-08 18:43:01,Illegal Dumping,BROOKLYN,Removal Request,40.682875640545724,-73.91446609566636
2025-05-08 18:42:57,Abandoned Vehicle,BROOKLYN,With License Plate,40.671016888942006,-73.99356528057737
2025-05-08 18:42:55,Maintenance or Facility,STATEN ISLAND,Graffiti or Vandalism,40.5627257341372,-74.15757691242086
2025-05-08 18:42:47,Rodent,BROOKLYN,Condition Attracting Rodents,40.660409657572345,-73.9222261538285
2025-05-08 18:42:46,Illegal Parking,BROOKLYN,Blocked Hydrant,40.64074476111124,-73.91280855656015
2025-05-08 18:42:46,HEAT/HOT WATER,BRONX,ENTIRE BUILDING,40.87762003740462,-73.84778438561503
2025-05-08 18:42:44,PLUMBING,BROOKLYN,BATHTUB/SHOWER,40.68006194837202,-73.96731368066177
2025-05-08 18:42:44,UNSANITARY CONDITION,BROOKLYN,PESTS,40.68006194837202,-73.96731368066177
2025-05-08 18:42:44,PLUMBING,BROOKLYN,BATHTUB/SHOWER,40.68006194837202,-73.96731368066177
2025-05-08 18:42:29,Missed Collection,BROOKLYN,Compost,40.67871199469073,-73.87811916229542
2025-05-08 18:42:26,Illegal Parking,BROOKLYN,Blocked Crosswalk,40.60073947915286,-74.003799150411
2025-05-08 18:42:23,Noise - Commercial,BROOKLYN,Loud Music/Party,40.5983687640623,-73.9453445864627
2025-05-08 18:42:22,Illegal Parking,BROOKLYN,Blocked Bike Lane,40.70296882220659,-73.994665819932
2025-05-08 18:41:54,Missed Collection,QUEENS,Trash,40.59665915730185,-73.7622666448847
2025-05-08 18:41:50,Noise - Street/Sidewalk,QUEENS,Loud Music/Party,40.74672687936323,-73.88859071025522
2025-05-08 18:41:26,Animal in a Park,MANHATTAN,Dog Off Leash,40.78091459665541,-73.95021020033296
2025-05-08 18:41:10,Illegal Parking,BRONX,Blocked Hydrant,40.88083451064617,-73.87563673696594
2025-05-08 18:41:10,Noise - Residential,MANHATTAN,Loud Music/Party,40.76245795602143,-73.9864811719346
2025-05-08 18:41:06,General Construction/Plumbing,MANHATTAN,Egress - Doors Locked/Blocked/Improper/No Secondary Means,40.80532107929155,-73.95100467942044
2025-05-08 18:41:00,Illegal Parking,QUEENS,License Plate Obscured,40.71585353883003,-73.89710146348645
2025-05-08 18:40:51,Overgrown Tree/Branches,QUEENS,Blocking Street,40.76635457261265,-73.73549159239805
2025-05-08 18:40:50,Illegal Parking,BROOKLYN,Blocked Crosswalk,40.70335823118467,-73.98958404188663
2025-05-08 18:40:37,General Construction/Plumbing,BROOKLYN,Working Contrary To Stop Work Order,40.71894290405008,-73.9626806489139
2025-05-08 18:40:36,General Construction/Plumbing,STATEN ISLAND,Building Permit - None,40.54100276300337,-74.20791399051774
2025-05-08 18:40:30,Noise - Residential,BROOKLYN,Banging/Pounding,40.62391092958694,-73.95605864734813
2025-05-08 18:40:26,Illegal Parking,BROOKLYN,Blocked Crosswalk,40.703100547891474,-73.99418973558447
2025-05-08 18:40:22,Illegal Parking,MANHATTAN,Blocked Sidewalk,40.719206040219404,-73.98544738010678
2025-05-08 18:40:11,Noise - Residential,BROOKLYN,Loud Television,40.69284089849432,-73.93870049988708
2025-05-08 18:40:11,Noise - Helicopter,BROOKLYN,Other,40.63378387879727,-73.95590442866579
2025-05-08 18:40:06,Illegal Parking,MANHATTAN,Parking Permit Improper Use,40.87289093228972,-73.91815931127681
2025-05-08 18:40:00,Dirty Condition,BROOKLYN,Trash,40.65023070460669,-73.9742006695313
2025-05-08 18:39:59,Dirty Condition,STATEN ISLAND,Trash,40.52892330210023,-74.21944511367884
2025-05-08 18:39:36,Maintenance or Facility,QUEENS,Unsecured Facility,40.711113211345086,-73.91006532448145
2025-05-08 18:39:29,Maintenance or Facility,QUEENS,Rodent Sighting,40.75493687538746,-73.88905703309607
2025-05-08 18:39:26,Blocked Driveway,STATEN ISLAND,Partial Access,40.58920242591611,-74.09485795630201
2025-05-08 18:39:05,Drug Activity,QUEENS,Use Outside,40.71724956934783,-73.80343340538089
2025-05-08 18:39:01,Maintenance or Facility,BROOKLYN,Structure - Outdoors,40.69001638736508,-74.0002884729616
2025-05-08 18:38:53,Abandoned Vehicle,QUEENS,With License Plate,40.76479407950798,-73.90876184100591
2025-05-08 18:38:42,Drug Activity,QUEENS,Use Outside,40.71724956934783,-73.80343340538089
2025-05-08 18:38:33,Illegal Dumping,BROOKLYN,Removal Request,40.65023070460669,-73.9742006695313
2025-05-08 18:38:31,Illegal Parking,BRONX,Posted Parking Sign Violation,40.88259652776681,-73.89794638233509
2025-05-08 18:38:30,Illegal Parking,BROOKLYN,Posted Parking Sign Violation,40.670167915266696,-73.93656924843324
2025-05-08 18:38:20,Street Condition,QUEENS,Cave-in,40.7287816916575,-73.92614403352724
2025-05-08 18:38:17,Abandoned Vehicle,QUEENS,With License Plate,40.74272340981632,-73.94253763615818
2025-05-08 18:38:02,Blocked Driveway,QUEENS,Partial Access,40.69913158288117,-73.85329137462153
2025-05-08 18:38:00,Noise,QUEENS,Noise: Alarms (NR3),40.76479407950798,-73.90876184100591
2025-05-08 18:38:00,Water System,QUEENS,Hydrant Leaking (WC1),40.71593350920364,-73.87275916301829
2025-05-08 18:38:00,Noise,BROOKLYN,"Noise, Barking Dog (NR5)",40.68772825532552,-73.87274808095682
2025-05-08 18:37:57,Noise - Helicopter,QUEENS,Other,40.66931092223044,-73.85006218236545
2025-05-08 18:37:55,Illegal Parking,BROOKLYN,Posted Parking Sign Violation,40.66994744164239,-73.93497251930495
2025-05-08 18:37:50,Noise - Residential,MANHATTAN,Banging/Pounding,40.711062893490016,-73.99088498319651
2025-05-08 18:37:21,Illegal Parking,BROOKLYN,Posted Parking Sign Violation,40.66993635438919,-73.93478147426109
2025-05-08 18:37:18,Noise - Residential,BROOKLYN,Loud Music/Party,40.69292616316156,-73.94445570951828
2025-05-08 18:37:05,WATER LEAK,MANHATTAN,SLOW LEAK,40.80532107929155,-73.95100467942044
2025-05-08 18:37:01,Illegal Parking,BROOKLYN,Blocked Sidewalk,40.72699247279165,-73.95298167828521
2025-05-08 18:36:52,ELECTRIC,BRONX,POWER OUTAGE,40.85489296060752,-73.89342694547544
2025-05-08 18:36:52,WATER LEAK,BRONX,HEAVY FLOW,40.85489296060752,-73.89342694547544
2025-05-08 18:36:47,Illegal Parking,BROOKLYN,Posted Parking Sign Violation,40.66992784932783,-73.934305645417
2025-05-08 18:36:42,Illegal Parking,BROOKLYN,Blocked Hydrant,40.725372642038195,-73.9519545908292
2025-05-08 18:36:18,Illegal Parking,BROOKLYN,Posted Parking Sign Violation,40.703100547891474,-73.99418973558447
2025-05-08 18:36:12,Illegal Parking,BROOKLYN,Posted Parking Sign Violation,40.66992784932783,-73.934305645417
2025-05-08 18:36:11,Vendor Enforcement,BROOKLYN,Food Vendor,40.641915031403265,-73.97925572918138
2025-05-08 18:35:37,Noise - Residential,QUEENS,Loud Music/Party,40.73908180894808,-73.9290014281657
2025-05-08 18:35:31,Street Condition,QUEENS,Cave-in,40.76133228989244,-73.72520197693561
2025-05-08 18:35:18,Noise - Street/Sidewalk,QUEENS,Loud Music/Party,40.75575128622076,-73.82263410965658
2025-05-08 18:35:13,Rodent,QUEENS,Rat Sighting,40.692754169122615,-73.86108368914547
2025-05-08 18:34:41,Illegal Parking,BROOKLYN,Blocked Sidewalk,40.673019141310945,-73.92218260979139
2025-05-08 18:34:39,Noise - Commercial,MANHATTAN,Loud Music/Party,40.787350631717835,-73.97420170432733
2025-05-08 18:34:24,Traffic,MANHATTAN,Congestion/Gridlock,40.75899755593863,-73.99593192853008
2025-05-08 18:34:24,Dirty Condition,QUEENS,Trash,40.72777543224062,-73.88143173277395
2025-05-08 18:34:24,Noise - Vehicle,STATEN ISLAND,Engine Idling,40.57657341256832,-74.09506680732764
2025-05-08 18:34:16,Noise - Park,MANHATTAN,Loud Music/Party,40.73115762506664,-74.00133140303409
2025-05-08 18:34:00,Noise - Residential,BROOKLYN,Banging/Pounding,40.67680913086735,-73.93452959971425
2025-05-08 18:33:51,PLUMBING,BRONX,WATER SUPPLY,40.856055179664764,-73.90419391877361
2025-05-08 18:33:39,PLUMBING,BRONX,WATER SUPPLY,40.856055179664764,-73.90419391877361
2025-05-08 18:33:37,Noise - Residential,MANHATTAN,Loud Music/Party,40.78028914574117,-73.97762025771172
2025-05-08 18:33:32,Noise - Street/Sidewalk,BRONX,Loud Music/Party,40.85466332047449,-73.8857783096925
2025-05-08 18:33:24,Noise - Helicopter,BROOKLYN,Other,40.6741882773614,-73.96783208240237
2025-05-08 18:33:08,Illegal Dumping,QUEENS,Removal Request,40.690249208395876,-73.8082908650296
2025-05-08 18:32:57,Food Establishment,BROOKLYN,Food Worker Hygiene,40.66197044627414,-73.88778791474424
2025-05-08 18:32:56,Damaged Tree,BROOKLYN,Branch or Limb Has Fallen Down,40.68034085664212,-73.9930199671854
2025-05-08 18:32:54,Noise - Residential,BRONX,Banging/Pounding,40.86863412569598,-73.89472823271022
2025-05-08 18:32:38,Residential Disposal Complaint,MANHATTAN,Storage Area Not Provided,40.80532107929155,-73.95100467942044
2025-05-08 18:32:37,Obstruction,QUEENS,Weeds or Grass,40.68123035868667,-73.73639889679943
2025-05-08 18:32:27,Drug Activity,QUEENS,Use Outside,40.72195913199264,-73.80969682426189
2025-05-08 18:32:26,Dirty Condition,MANHATTAN,Trash,40.79543823653513,-73.96961903288258
2025-05-08 18:32:26,Maintenance or Facility,BROOKLYN,Garbage or Litter,40.682030116910504,-73.91428690607395
2025-05-08 18:32:02,Illegal Parking,BROOKLYN,Blocked Hydrant,40.648642688144754,-73.95224408411202
2025-05-08 18:32:02,Illegal Parking,QUEENS,Parking Permit Improper Use,40.58750444067076,-73.81909534116052
2025-05-08 18:32:00,Noise,BROOKLYN,Noise: Construction Before/After Hours (NM1),40.696029334011854,-73.93687641810779
2025-05-08 18:32:00,Water System,STATEN ISLAND,Hydrant Running Full (WA4),40.57866421955512,-74.16958060513682
2025-05-08 18:31:55,Rodent,BRONX,Rat Sighting,40.85593006990625,-73.85971262670411
2025-05-08 18:31:40,Drug Activity,QUEENS,Use Outside,40.72195913199264,-73.80969682426189
2025-05-08 18:31:35,General Construction/Plumbing,STATEN ISLAND,Building Permit - None,40.55468564878489,-74.17679614516513
2025-05-08 18:31:20,Illegal Parking,BROOKLYN,Blocked Hydrant,40.64880718114323,-73.95177909096051
2025-05-08 18:31:15,Noise - Vehicle,BROOKLYN,Car/Truck Music,40.73034926834678,-73.96014859449464
2025-05-08 18:31:12,Illegal Parking,QUEENS,Blocked Sidewalk,40.74311637505655,-73.95606663802941
2025-05-08 18:31:03,Noise - Residential,BROOKLYN,Loud Music/Party,40.59588551536099,-73.9832273400069
2025-05-08 18:31:01,HEAT/HOT WATER,MANHATTAN,ENTIRE BUILDING,40.856793330372504,-73.9308206184266
2025-05-08 18:30:58,Noise - Street/Sidewalk,BRONX,Loud Music/Party,40.85466332047449,-73.8857783096925
2025-05-08 18:30:54,Rodent,BROOKLYN,Rat Sighting,40.68940781095999,-73.91394568123226
2025-05-08 18:30:52,HEAT/HOT WATER,BRONX,ENTIRE BUILDING,40.842114090661205,-73.89395339976453
2025-05-08 18:30:51,Abandoned Vehicle,QUEENS,With License Plate,40.794653229148615,-73.806029120073
2025-05-08 18:30:50,Indoor Air Quality,BRONX,Dust from Construction,40.80990993430897,-73.92080156596856
2025-05-08 18:30:48,Blocked Driveway,BRONX,Partial Access,40.88445365061968,-73.90311868628534
2025-05-08 18:30:35,Illegal Parking,STATEN ISLAND,Posted Parking Sign Violation,40.62552222224185,-74.09065870868874
2025-05-08 18:30:22,Noise - Street/Sidewalk,MANHATTAN,Loud Music/Party,40.728859674710165,-73.98826673882273
2025-05-08 18:30:21,Street Condition,BROOKLYN,Pothole,40.684799226968245,-73.91379658644229
2025-05-08 18:30:12,Abandoned Vehicle,QUEENS,With License Plate,40.75054633388813,-73.7560979480378
2025-05-08 18:30:07,Street Condition,BROOKLYN,Pothole,40.60357203651307,-74.00558552823053
2025-05-08 18:30:00,Traffic Signal Condition,BRONX,Dust Cover,40.82498187070285,-73.89131052742346
2025-05-08 18:29:47,Homeless Person Assistance,QUEENS,Non-Chronic,40.78169730898892,-73.8394422665064
2025-05-08 18:29:35,Noise - Residential,QUEENS,Banging/Pounding,40.66951124157726,-73.75298412095901
2025-05-08 18:29:24,Street Condition,BROOKLYN,Pothole,40.69698633989122,-73.93522383122014
2025-05-08 18:29:24,Dirty Condition,BROOKLYN,Trash,40.66822542922621,-73.95594293969744
2025-05-08 18:29:11,Residential Disposal Complaint,BROOKLYN,Waste Not Separated,40.664123806903476,-73.94722633216911
2025-05-08 18:29:09,Sidewalk Condition,BROOKLYN,Sidewalk Violation,40.647264929102555,-73.9462991267415
2025-05-08 18:29:04,Illegal Parking,BROOKLYN,Blocked Sidewalk,40.72699247279165,-73.95298167828521
2025-05-08 18:29:00,Water System,MANHATTAN,Hydrant Running (WC3),40.79117882209246,-73.94777566875706
2025-05-08 18:29:00,Water System,STATEN ISLAND,Hydrant Running (WC3),40.558941056618345,-74.14690821321567
2025-05-08 18:28:53,Noise - Commercial,QUEENS,Loud Music/Party,40.77335833667539,-73.91689522971967
2025-05-08 18:28:50,Noise - Residential,BROOKLYN,Loud Music/Party,40.67695589365812,-73.93683678800454
2025-05-08 18:28:44,Overgrown Tree/Branches,BROOKLYN,Hitting Building,40.5964430921426,-73.94214139776926
2025-05-08 18:28:36,Street Condition,QUEENS,Pothole,40.76350927910743,-73.7719160058321
2025-05-08 18:28:31,Noise - Helicopter,QUEENS,Other,40.66637662809284,-73.84996784843865
2025-05-08 18:28:28,Illegal Parking,BROOKLYN,Blocked Bike Lane,40.680652840928126,-73.97013281848764
2025-05-08 18:28:06,Illegal Parking,QUEENS,Blocked Hydrant,40.5826208485461,-73.82224067477107
2025-05-08 18:28:01,Street Condition,QUEENS,Defective Hardware,40.75379276978648,-73.91547228336744
2025-05-08 18:27:46,HEAT/HOT WATER,BROOKLYN,ENTIRE BUILDING,40.67936714058921,-73.94476624568584
2025-05-08 18:27:36,PLUMBING,STATEN ISLAND,RADIATOR,40.61641860612333,-74.13460080990804
2025-05-08 18:27:36,PAINT/PLASTER,STATEN ISLAND,WALL,40.61641860612333,-74.13460080990804
2025-05-08 18:27:36,PAINT/PLASTER,STATEN ISLAND,DOOR/FRAME,40.61641860612333,-74.13460080990804
2025-05-08 18:27:36,FLOORING/STAIRS,STATEN ISLAND,FLOOR,40.61641860612333,-74.13460080990804
2025-05-08 18:27:36,UNSANITARY CONDITION,STATEN ISLAND,MOLD,40.61641860612333,-74.13460080990804
2025-05-08 18:27:34,Noise - Residential,BROOKLYN,Loud Talking,40.61428818871583,-73.95739045199994
2025-05-08 18:27:27,HEAT/HOT WATER,BROOKLYN,APARTMENT ONLY,40.683246921488006,-73.96177039490063
2025-05-08 18:27:27,PLUMBING,BROOKLYN,WATER SUPPLY,40.683246921488006,-73.96177039490063
2025-05-08 18:27:27,HEAT/HOT WATER,BROOKLYN,ENTIRE BUILDING,40.683246921488006,-73.96177039490063
2025-05-08 18:27:15,Illegal Parking,BRONX,Blocked Bike Lane,40.85407463180337,-73.902266463918
2025-05-08 18:27:14,Unsanitary Pigeon Condition,QUEENS,Pigeon Waste,40.72777543224062,-73.88143173277395
2025-05-08 18:27:01,Illegal Parking,BROOKLYN,Blocked Sidewalk,40.690303228634036,-73.96029513058312
2025-05-08 18:27:00,Noise - Residential,QUEENS,Loud Music/Party,40.76449392884802,-73.9409304775339
2025-05-08 18:26:38,Homeless Person Assistance,QUEENS,Non-Chronic,40.714438791534796,-73.83100823135499
2025-05-08 18:26:38,Illegal Dumping,QUEENS,Removal Request,40.74946064276754,-73.78569688728882
2025-05-08 18:26:31,Vendor Enforcement,BROOKLYN,Food Vendor,40.61858308292388,-74.00921765385257
2025-05-08 18:26:22,Vendor Enforcement,BROOKLYN,Food Vendor,40.641915031403265,-73.97925572918138
2025-05-08 18:26:00,Water System,MANHATTAN,Dirty Water (WE),40.81361124654964,-73.96109943085162
2025-05-08 18:26:00,Noise,QUEENS,Noise: Alarms (NR3),40.72195913199264,-73.80969682426189
2025-05-08 18:25:56,Noise - House of Worship,QUEENS,Loud Talking,40.72195913199264,-73.80969682426189
2025-05-08 18:25:53,Blocked Driveway,QUEENS,Partial Access,40.706816831476345,-73.81172020181548
2025-05-08 18:25:44,Abandoned Vehicle,STATEN ISLAND,With License Plate,40.59190629058396,-74.08397353454276
2025-05-08 18:25:42,Indoor Air Quality,MANHATTAN,Chemical Vapors/Gases/Odors,40.86655695619762,-73.92753844657459
2025-05-08 18:25:32,Blocked Driveway,BROOKLYN,No Access,40.69847566767039,-73.99529729410042
2025-05-08 18:25:18,Noise - Street/Sidewalk,QUEENS,Loud Talking,40.75226851036943,-73.88857061437616
2025-05-08 18:24:55,Noise - Residential,QUEENS,Loud Talking,40.72195913199264,-73.80969682426189
2025-05-08 18:24:43,Litter Basket Complaint,MANHATTAN,Overflowing,40.760229080833305,-73.96152045691676
2025-05-08 18:24:18,Illegal Parking,BROOKLYN,Blocked Sidewalk,40.630506309281046,-73.92811538634756
2025-05-08 18:24:12,Abandoned Vehicle,QUEENS,With License Plate,40.68497571003018,-73.75060118846609
2025-05-08 18:24:05,Illegal Parking,BROOKLYN,Paper License Plates,40.634010406030946,-73.98135866879491
2025-05-08 18:24:01,Noise - Street/Sidewalk,BRONX,Loud Music/Party,40.86646289656052,-73.90396922641243
2025-05-08 18:23:47,Illegal Dumping,QUEENS,Removal Request,40.69264375069489,-73.80085549009887
2025-05-08 18:23:32,Rodent,MANHATTAN,Signs of Rodents,40.78069154998103,-73.9485638318223
2025-05-08 18:23:08,Illegal Parking,MANHATTAN,Blocked Crosswalk,40.76926986887257,-73.96936381549281
2025-05-08 18:23:00,Noise,BROOKLYN,Noise: Construction Before/After Hours (NM1),40.688484466933886,-73.9911657185037
2025-05-08 18:23:00,Noise,BROOKLYN,"Noise, Barking Dog (NR5)",40.69390765558461,-73.91185913969878
2025-05-08 18:22:42,Abandoned Vehicle,MANHATTAN,With License Plate,40.85156865932934,-73.92836084665804
2025-05-08 18:22:38,Dead/Dying Tree,BRONX,Planted More Than 2 Years Ago,40.85231501524219,-73.78768976551368
2025-05-08 18:22:33,Building/Use,QUEENS,Illegal. Commercial Use In Resident Zone,40.76422568404007,-73.79686185245929
2025-05-08 18:22:32,Missed Collection,BROOKLYN,Recycling - Paper/Metal/Glass/Rigid Plastic,40.66262570638315,-73.98847302850336
2025-05-08 18:22:30,Illegal Parking,QUEENS,Blocked Hydrant,40.75638906010284,-73.9473337090256
2025-05-08 18:22:29,Dead Animal,BROOKLYN,Rat or Mouse,40.70280541258293,-73.9596240692616
2025-05-08 18:22:28,For Hire Vehicle Complaint,BRONX,Driver Complaint - Non Passenger,40.85409108775603,-73.90225198049997
2025-05-08 18:22:13,Noise - Helicopter,QUEENS,Other,40.66678114515966,-73.8425269172991
2025-05-08 18:22:07,Rodent,MANHATTAN,Rat Sighting,40.784274166380506,-73.95706862076993
2025-05-08 18:22:00,Blocked Driveway,QUEENS,No Access,40.768611669133605,-73.86862595672554
2025-05-08 18:21:56,Illegal Parking,BRONX,Blocked Bike Lane,40.85409108775603,-73.90225198049997
2025-05-08 18:21:53,Illegal Parking,MANHATTAN,Unauthorized Bus Layover,40.780540023647475,-73.96112958394221
2025-05-08 18:21:41,Noise - Vehicle,MANHATTAN,Car/Truck Music,40.81076452955481,-73.952590152183
2025-05-08 18:21:37,Damaged Tree,BROOKLYN,Branch or Limb Has Fallen Down,40.592651053069346,-73.96590540411357
2025-05-08 18:21:24,Abandoned Vehicle,BROOKLYN,With License Plate,40.7215060963973,-73.93662861566837
2025-05-08 18:21:04,Illegal Parking,BROOKLYN,Blocked Crosswalk,40.60926614799071,-73.96885379168175
2025-05-08 18:20:36,Illegal Parking,MANHATTAN,Blocked Crosswalk,40.770515732143366,-73.96844262328052
2025-05-08 18:20:33,Illegal Dumping,BROOKLYN,Removal Request,40.58011665870374,-73.96078903290224
2025-05-08 18:20:32,Blocked Driveway,QUEENS,No Access,40.75314061692307,-73.82963595419699
2025-05-08 18:20:30,Sanitation Worker or Vehicle Complaint,BROOKLYN,Inappropriate Behavior,40.708587500724484,-73.92053961595616
2025-05-08 18:20:26,Blocked Driveway,BRONX,Partial Access,40.849080157331656,-73.85596795232766
2025-05-08 18:20:24,Panhandling,MANHATTAN,N/A,40.78385514501139,-73.94618896444226
2025-05-08 18:20:23,Abandoned Vehicle,QUEENS,With License Plate,40.72714247029107,-73.90312008799683
2025-05-08 18:20:16,Noise - Commercial,QUEENS,Loud Music/Party,40.77335833667539,-73.91689522971967
2025-05-08 18:20:04,Illegal Parking,BROOKLYN,Blocked Hydrant,40.67331404277188,-73.97308500245792
2025-05-08 18:20:00,Street Light Condition,MANHATTAN,Street Light Out,40.79857633849258,-73.9731535457577
2025-05-08 18:19:55,Illegal Parking,BROOKLYN,Blocked Crosswalk,40.60926614799071,-73.96885379168175
2025-05-08 18:19:51,Damaged Tree,BROOKLYN,Branch or Limb Has Fallen Down,40.672186491305695,-73.94410888173364
2025-05-08 18:19:42,Noise - Residential,BROOKLYN,Loud Music/Party,40.66388642903165,-73.89671304356933
2025-05-08 18:19:20,Blocked Driveway,QUEENS,No Access,40.70753284253989,-73.81487418873593
